season,season_type,bucket,qb_id,qb,team,games,n,epa,epa2,succ,cpoe,cpoe_n,sacks,ints,tds,att,comp
2021,REG,all,00-0037012,T.Lance,SF,4,86,14.74268640305617,269.58068077518743,36.0,-285.9483242034912,69,4.0,2.0,5.0,75.0,41.0
2021,REG,all,00-0028986,C.Keenum,CLE,4,81,-4.302372118048794,221.09637812280334,40.0,-45.8204060792923,70,5.0,1.0,3.0,77.0,47.0
2021,REG,all,00-0033275,P.Walker,CAR,5,75,-11.51914027782275,140.20920850104963,29.0,-598.3203649520874,65,7.0,3.0,1.0,73.0,36.0
2021,REG,all,00-0036197,J.Fromm,NYG,3,72,-29.661908573820256,239.04526560550744,24.0,-1075.6299525499344,58,6.0,3.0,1.0,66.0,27.0
2021,REG,all,00-0036264,J.Love,GB,4,71,-7.573141075675543,223.45446941212307,29.0,-330.8759242296219,60,3.0,3.0,2.0,66.0,36.0
2021,REG,all,00-0035289,G.Minshew II,PHI,3,70,15.707569193672642,189.0874542106325,32.0,180.1151543855667,57,5.0,1.0,4.0,66.0,41.0
2021,REG,all,00-0034771,M.Rudolph,PIT,2,60,-10.369781413485573,90.07892219782725,26.0,-343.6015635728836,56,0.0,1.0,1.0,57.0,35.0
2021,REG,all,00-0033662,C.Rush,DAL,4,51,7.575269748351861,196.46316663638984,23.0,-162.90374100208282,47,3.0,1.0,3.0,50.0,30.0
2021,REG,all,00-0026300,J.Johnson,NYJ,2,50,14.946316874684491,133.4131877390236,26.0,-218.36794316768646,45,2.0,1.0,3.0,47.0,29.0
2021,REG,all,00-0026158,J.Flacco,NYJ,2,45,5.98866612941567,155.6024335165425,24.0,206.07948899269104,38,2.0,0.0,3.0,44.0,27.0
2021,REG,all,00-0026300,J.Johnson,BAL,1,42,14.491996183700394,80.66682243810654,23.0,271.4973032474518,37,1.0,1.0,2.0,41.0,28.0
2021,REG,all,00-0029567,N.Foles,CHI,1,41,6.165563555913264,89.24965249790093,21.0,86.72906756401062,35,4.0,0.0,1.0,40.0,24.0
2021,REG,all,00-0032245,S.Mannion,MIN,1,39,-10.664098131165645,48.664953963345845,13.0,-183.18903595209122,34,2.0,0.0,1.0,38.0,22.0
2021,REG,all,00-0032434,B.Allen,CIN,4,38,-11.155426215224242,58.23275106306318,9.0,-575.2391755580902,33,4.0,0.0,2.0,38.0,17.0
2021,REG,all,00-0031395,G.Gilbert,WAS,1,33,-2.7503931065014506,49.330429529653145,12.0,22.787927091121674,30,2.0,0.0,0.0,33.0,20.0
2021,REG,all,00-0036929,I.Book,NO,1,30,-30.90607289003674,140.62267838003902,6.0,-131.0089409351349,18,8.0,2.0,0.0,28.0,12.0
2021,REG,all,00-0033319,N.Mullens,CLE,1,29,2.302981056180947,36.81306512240555,13.0,137.563619017601,29,0.0,0.0,1.0,29.0,20.0
2021,REG,all,00-0034577,K.Allen,WAS,2,22,0.39260218954598525,52.263809415614155,9.0,-63.281163573265076,18,2.0,0.0,1.0,22.0,12.0
2021,REG,all,00-0026197,C.Henne,KC,1,17,0.3890283592045307,16.880220373506717,10.0,49.105504155159,15,0.0,0.0,0.0,16.0,11.0
2021,REG,all,00-0027948,B.Gabbert,TB,5,12,0.1918351231798563,23.928939472034454,4.0,-7.829508185386658,11,1.0,0.0,0.0,12.0,7.0
2021,REG,all,00-0035752,C.Streveler,ARI,1,12,-5.250195359112695,22.49376918396012,4.0,-76.51316225528717,9,2.0,0.0,0.0,11.0,6.0
2021,REG,all,00-0026625,B.Hoyer,NE,3,11,20.87713444084511,63.79285860438738,9.0,158.61823558807373,11,0.0,0.0,1.0,11.0,9.0
2021,REG,all,00-0034343,J.Rosen,ATL,3,11,-18.704876960255206,97.94162755844087,2.0,-432.22326189279556,10,0.0,2.0,0.0,11.0,2.0
2021,REG,all,00-0033869,M.Trubisky,BUF,4,9,0.5511516515398398,25.292795990971708,5.0,12.229764461517334,8,0.0,1.0,0.0,8.0,6.0
2021,REG,all,00-0023682,R.Fitzpatrick,WAS,1,8,-5.470147480160038,6.157291297967275,1.0,-107.51727223396301,6,1.0,0.0,0.0,7.0,3.0
2021,REG,all,00-0034899,J.Wolford,LA,2,5,-6.360478993272409,12.483889863289553,0.0,-213.54268193244934,4,1.0,1.0,0.0,5.0,1.0
2021,REG,all,00-0036226,J.Eason,IND,1,5,-3.102543077489827,7.089547372750653,1.0,-123.27418029308319,5,0.0,1.0,0.0,5.0,2.0
2021,REG,all,00-0036322,J.Jefferson,MIN,4,4,1.2533358797663823,4.277276122852609,2.0,-22.905734181404114,4,0.0,0.0,0.0,4.0,2.0
2021,REG,all,00-0036913,K.Toney,NYG,4,4,-0.828378256643191,3.176069136850924,1.0,-80.0828754901886,3,1.0,0.0,0.0,4.0,1.0
2021,REG,all,00-0031382,J.Landry,CLE,3,3,-1.1496039163903333,28.394855169286718,2.0,0.0,0,1.0,0.0,0.0,1.0,0.0
2021,REG,all,00-0034418,C.Wilson,DAL,3,3,5.7490395497879945,11.889790773822197,3.0,136.4244043827057,3,0.0,0.0,0.0,3.0,3.0
2021,REG,all,00-0035156,J.Fox,DET,3,3,5.1923593147075735,42.82304808693182,2.0,16.08760356903076,3,0.0,0.0,0.0,3.0,2.0
2021,REG,all,00-0036946,K.Mond,MIN,1,3,-1.7575525424908847,2.2145208083935395,1.0,-18.6734139919281,3,0.0,0.0,0.0,3.0,2.0
2021,REG,all,00-0030279,K.Allen,LAC,2,2,0.5595444383071735,1.3523073913655828,1.0,-51.52236819267273,1,0.0,0.0,0.0,2.0,0.0
2021,REG,all,00-0030669,A.Wilson,MIA,2,2,-2.053532929508947,2.1101590097420204,0.0,-41.74152314662933,1,1.0,0.0,0.0,2.0,0.0
2021,REG,all,00-0031941,J.Crowder,NYJ,2,2,-0.2978157203905285,2.933512110454182,1.0,0.0,0,1.0,0.0,0.0,2.0,0.0
2021,REG,all,00-0032268,M.Mariota,LV,2,2,-0.7204284254694358,0.34034894460344145,0.0,-20.883262157440186,2,0.0,0.0,0.0,2.0,1.0
2021,REG,all,00-0033733,G.Ward,PHI,2,2,-3.3538292412413284,8.165949388138463,0.0,-27.218377590179443,2,0.0,0.0,0.0,2.0,1.0
2021,REG,all,00-0033936,C.Beathard,JAX,1,2,1.829054368659854,4.165481372154066,1.0,78.54432165622711,2,0.0,0.0,0.0,2.0,2.0
2021,REG,all,00-0034955,B.Rypien,DEN,1,2,-2.059117787517607,2.2642620308832666,0.0,-54.719167947769165,1,0.0,0.0,0.0,2.0,0.0
2021,REG,all,00-0034960,J.Meyers,NE,1,2,1.7869173039798625,2.7867527126299945,2.0,83.3737850189209,2,0.0,0.0,0.0,2.0,2.0
2021,REG,all,00-0035040,D.Blough,DET,1,2,-0.5860745162935928,0.9844906944057117,1.0,0.0,0,1.0,0.0,0.0,1.0,0.0
2021,REG,all,00-0035676,A.Brown,TEN,2,2,-1.2514583478914574,0.8099262519593262,0.0,-37.63119578361511,1,0.0,0.0,0.0,2.0,0.0
2021,REG,all,00-0035719,D.Samuel,SF,2,2,2.0177336357883178,6.3398069799889525,1.0,38.96763026714325,2,0.0,0.0,1.0,2.0,1.0
2021,REG,all,00-0022824,A.Lee,ARI,1,1,-0.947,0.8968089999999999,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0
2021,REG,all,00-0024417,S.Koch,BAL,1,1,-2.778717302950099,7.721269849714273,0.0,-59.26313400268555,1,0.0,0.0,0.0,1.0,0.0
2021,REG,all,00-0026035,D.Amendola,HOU,1,1,-0.3616975506884046,0.130825118173991,0.0,-49.899956583976746,1,0.0,0.0,0.0,1.0,0.0
2021,REG,all,00-0028872,J.Hekker,LA,1,1,-2.582091593008954,6.667196994687518,0.0,46.21918201446533,1,0.0,0.0,0.0,1.0,1.0
2021,REG,all,00-0029000,C.Beasley,BUF,1,1,-0.47759081999538466,0.2280929913438639,0.0,-33.29757750034332,1,0.0,0.0,0.0,1.0,0.0
2021,REG,all,00-0029747,C.Banjo,ARI,1,1,3.7315283046336845,13.924303488282339,1.0,36.00858449935913,1,0.0,0.0,0.0,1.0,1.0
2021,REG,all,00-0030288,R.Burkhead,HOU,1,1,-0.4931206500623375,0.24316797551790234,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0
2021,REG,all,00-0030578,C.Patterson,ATL,1,1,-0.5996399439172819,0.359568062341121,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0
2021,REG,all,00-0031136,C.Boswell,PIT,1,1,-3.0074845636845566,9.044963400800889,0.0,-26.183247566223145,1,0.0,0.0,0.0,1.0,0.0
2021,REG,all,00-0031543,T.Long,LAC,1,1,-2.76716072531417,7.657178479721244,0.0,-59.759336709976196,1,0.0,0.0,0.0,1.0,0.0
2021,REG,all,00-0031588,S.Diggs,BUF,1,1,-0.836327348719351,0.6994434342159389,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0
2021,REG,all,00-0032496,M.Farley,TEN,1,1,3.0622718997765332,9.377509188160978,1.0,31.020885705947876,1,0.0,0.0,0.0,1.0,1.0
2021,REG,all,00-0032764,D.Henry,TEN,1,1,1.0320902957464568,1.0652103785740088,1.0,57.494595646858215,1,0.0,0.0,1.0,1.0,1.0
2021,REG,all,00-0032943,R.Dixon,NYG,1,1,-2.8510376673657447,8.128415780738306,0.0,-59.43989157676697,1,0.0,0.0,0.0,1.0,0.0
2021,REG,all,00-0033009,T.Boyd,CIN,1,1,3.1924436271365266,10.191696312444622,1.0,12.373977899551392,1,0.0,0.0,0.0,1.0,1.0
2021,REG,all,00-0033045,E.Elliott,DAL,1,1,-0.7931139783468097,0.6290297826491038,0.0,17.161792516708374,1,0.0,0.0,0.0,1.0,1.0
2021,REG,all,00-0033307,K.Bourne,NE,1,1,2.3478310459759086,5.512310620448329,1.0,64.89481925964355,1,0.0,0.0,1.0,1.0,1.0
2021,REG,all,00-0033681,K.Cole,NYJ,1,1,-0.7408587794052437,0.5488717310218275,0.0,-30.431032180786133,1,0.0,0.0,0.0,1.0,0.0
2021,REG,all,00-0033856,L.Fournette,TB,1,1,-0.6633014641702175,0.43996883237035433,0.0,-64.32642936706543,1,0.0,0.0,0.0,1.0,0.0
2021,REG,all,00-0033908,C.Kupp,LA,1,1,-0.4020649445010349,0.1616562195966203,0.0,-28.750768303871155,1,0.0,0.0,0.0,1.0,0.0
2021,REG,all,00-0034052,B.Zylstra,CAR,1,1,-1.3167127471533604,1.733732458516149,0.0,-54.66402769088745,1,0.0,0.0,0.0,1.0,0.0
2021,REG,all,00-0034348,C.Sutton,DEN,1,1,1.001634000451304,1.003270670860083,1.0,44.02860403060913,1,0.0,0.0,0.0,1.0,1.0
2021,REG,all,00-0034775,C.Kirk,ARI,1,1,3.0305774064618163,9.184399416556829,1.0,70.77863216400146,1,0.0,0.0,0.0,1.0,1.0
2021,REG,all,00-0034829,M.Gesicki,MIA,1,1,-0.5864534196443856,0.3439276134125938,0.0,-36.196690797805786,1,0.0,0.0,0.0,1.0,0.0
2021,REG,all,00-0034860,D.Pettis,NYG,1,1,0.9808847262756899,0.9621348462409351,1.0,36.36338710784912,1,0.0,0.0,0.0,1.0,1.0
2021,REG,all,00-0035544,T.Kennedy,DET,1,1,5.069598037283868,25.700824259632444,1.0,50.08513629436493,1,0.0,0.0,1.0,1.0,1.0
2021,REG,all,00-0035685,D.Montgomery,CHI,1,1,-3.1767500246642157,10.091740719204095,0.0,-45.82794904708862,1,0.0,1.0,0.0,1.0,0.0
2021,REG,all,00-0035689,D.Knox,BUF,1,1,1.053,1.108809,1.0,0.0,0,0.0,0.0,0.0,1.0,0.0
2021,REG,all,00-0035859,B.Gillikin,NO,1,1,-2.3642861736007035,5.589849110679456,0.0,-62.52785325050354,1,0.0,0.0,0.0,1.0,0.0
2021,REG,all,00-0035864,K.Hinton,DEN,1,1,-3.1306644288706593,9.801059766196051,0.0,43.768519163131714,1,0.0,0.0,0.0,1.0,1.0
2021,REG,all,00-0035889,T.Townsend,KC,1,1,4.0306980279274285,16.24652659233806,1.0,39.60108757019043,1,0.0,0.0,0.0,1.0,1.0
2021,REG,all,00-0036275,D.Swift,DET,1,1,-0.912519452162087,0.8326917505741953,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0
2021,REG,all,00-0036825,F.Franks,ATL,1,1,-3.8404934149584733,14.749389670339395,0.0,-83.25349688529968,1,0.0,1.0,0.0,1.0,0.0
2021,REG,close,00-0019596,T.Brady,TB,17,514,104.98322241564912,1187.674103418382,274.0,1488.1519377231598,486,15.0,9.0,30.0,509.0,341.0
2021,REG,close,00-0036355,J.Herbert,LAC,17,505,69.25092287038909,1317.507634590335,240.0,-1269.298294186592,448,21.0,10.0,24.0,482.0,293.0
2021,REG,close,00-0029604,K.Cousins,MIN,16,489,51.035861622897436,1118.6093533735504,222.0,1096.1497470736504,435,23.0,5.0,28.0,476.0,309.0
2021,REG,close,00-0031280,D.Carr,LV,17,488,32.32787973788167,1231.6582238618216,228.0,1116.0393953323364,429,29.0,9.0,16.0,476.0,305.0
2021,REG,close,00-0033873,P.Mahomes,KC,17,483,124.79565330615112,1020.2601337164388,262.0,1151.2180864810944,415,13.0,8.0,26.0,452.0,293.0
2021,REG,close,00-0034857,J.Allen,BUF,17,466,71.625260964317,969.9015060769672,230.0,758.2498788833618,395,18.0,7.0,21.0,437.0,264.0
2021,REG,close,00-0023459,A.Rodgers,GB,16,429,131.14458506134594,985.9976940744708,220.0,2416.717344522476,378,24.0,2.0,30.0,415.0,275.0
2021,REG,close,00-0031800,T.Heinicke,WAS,16,426,13.825866785096576,857.7874257894958,206.0,1064.5892471075058,364,22.0,10.0,15.0,398.0,256.0
2021,REG,close,00-0036442,J.Burrow,CIN,16,399,47.44907551699959,1293.347147039972,195.0,2014.608158171177,337,35.0,7.0,19.0,383.0,245.0
2021,REG,close,00-0033077,D.Prescott,DAL,16,394,88.61076012314048,851.476069043093,207.0,1426.2362390756607,361,14.0,5.0,23.0,385.0,262.0
2021,REG,close,00-0026498,M.Stafford,LA,17,386,79.18367406901217,1214.6340569991457,195.0,-148.6391246318817,356,20.0,12.0,24.0,382.0,240.0
2021,REG,close,00-0026143,M.Ryan,ATL,17,381,31.907860293094583,839.5804904258474,180.0,465.8703699707985,333,25.0,3.0,14.0,370.0,229.0
2021,REG,close,00-0022924,B.Roethlisberger,PIT,16,380,-14.226160290922504,836.3381204087282,153.0,-976.7682284116745,347,23.0,5.0,13.0,377.0,224.0
2021,REG,close,00-0029701,R.Tannehill,TEN,17,376,43.037072995240784,1054.458309896982,190.0,1109.3536764383316,329,26.0,9.0,16.0,364.0,229.0
2021,REG,close,00-0032950,C.Wentz,IND,17,366,7.879218549313036,956.227930946462,163.0,-745.0082987546921,316,20.0,5.0,19.0,350.0,206.0
2021,REG,close,00-0029263,R.Wilson,SEA,14,342,8.903799367259726,955.4672002043061,149.0,1085.6304451823235,288,25.0,4.0,19.0,325.0,196.0
2021,REG,close,00-0034855,B.Mayfield,CLE,14,338,-8.342029279309127,794.4909507026548,147.0,-1402.24599391222,283,22.0,10.0,9.0,319.0,174.0
2021,REG,close,00-0034796,L.Jackson,BAL,12,329,15.46046890737681,766.1785152914706,160.0,-85.17244756221771,256,30.0,9.0,9.0,293.0,168.0
2021,REG,close,00-0031345,J.Garoppolo,SF,15,324,56.87580294011623,919.0673441354829,163.0,536.3231047987938,302,13.0,8.0,12.0,321.0,211.0
2021,REG,close,00-0035228,K.Murray,ARI,14,306,44.038398668953086,935.6745147420495,155.0,2166.6461914777756,257,18.0,7.0,17.0,288.0,194.0
2021,REG,close,00-0036212,T.Tagovailoa,MIA,13,305,31.151828830460506,778.2270463594406,159.0,860.033643245697,274,14.0,8.0,14.0,294.0,193.0
2021,REG,close,00-0035710,D.Jones,NYG,11,303,17.500820371667714,592.3693417752911,137.0,678.2397449016571,256,17.0,2.0,9.0,284.0,182.0
2021,REG,close,00-0036389,J.Hurts,PHI,15,302,12.910010207688032,697.9974288578286,134.0,-94.89377737045288,251,13.0,6.0,9.0,278.0,161.0
2021,REG,close,00-0036972,M.Jones,NE,17,302,11.40743315799228,918.2166430441464,151.0,1411.6186439990997,272,19.0,7.0,12.0,297.0,197.0
2021,REG,close,00-0034869,S.Darnold,CAR,12,295,-16.224973722315738,756.3806850359922,130.0,-1056.9715082645416,241,23.0,6.0,5.0,280.0,156.0
2021,REG,close,00-0033106,J.Goff,DET,14,292,-15.797384674661295,669.9947508077552,125.0,123.52162301540375,250,20.0,4.0,12.0,286.0,179.0
2021,REG,close,00-0036971,T.Lawrence,JAX,17,289,-12.466221130175553,676.4291810710633,136.0,-727.1149218082428,252,14.0,4.0,4.0,275.0,159.0
2021,REG,close,00-0031237,T.Bridgewater,DEN,14,260,18.8668978259253,488.562550625329,118.0,664.7447943687439,223,18.0,2.0,10.0,254.0,154.0
2021,REG,close,00-0037013,Z.Wilson,NYJ,13,226,-43.35006661513028,585.1792650172612,84.0,-2071.119377017021,178,25.0,6.0,6.0,215.0,101.0
2021,REG,close,00-0036898,D.Mills,HOU,12,208,0.39596554716159815,558.3233848365586,93.0,257.3436111211777,183,19.0,4.0,10.0,206.0,132.0
2021,REG,close,00-0036945,J.Fields,CHI,12,171,-4.98519289823059,488.696656104083,74.0,-313.3108898997307,122,20.0,4.0,5.0,144.0,74.0
2021,REG,close,00-0035993,T.Huntley,BAL,5,159,-8.011218495464517,255.1148941191724,64.0,-128.95385324954987,125,15.0,3.0,2.0,142.0,84.0
2021,REG,close,00-0031503,J.Winston,NO,7,149,33.03297942216099,425.9081909032279,74.0,-355.80879151821136,121,7.0,1.0,10.0,135.0,77.0
2021,REG,close,00-0027973,A.Dalton,CHI,8,148,-11.305034785818112,552.0964877545302,63.0,-384.2256501317024,126,10.0,5.0,6.0,142.0,83.0
2021,REG,close,00-0033119,J.Brissett,MIA,6,145,1.7039931830297923,236.31831661891903,64.0,-414.048433303833,122,9.0,1.0,2.0,138.0,75.0
2021,REG,close,00-0033357,T.Hill,NO,9,131,7.802812778857067,238.38239814977794,60.0,-426.5636920928955,107,6.0,2.0,3.0,118.0,68.0
2021,REG,close,00-0028118,T.Taylor,HOU,6,123,-9.944705839809703,412.61774606935626,56.0,-292.62253642082214,99,10.0,4.0,4.0,113.0,64.0
2021,REG,close,00-0032156,T.Siemian,NO,6,86,-10.526598458376537,180.08344306015994,32.0,-497.2854346036911,74,5.0,1.0,5.0,86.0,44.0
2021,REG,close,00-0035704,D.Lock,DEN,5,78,1.5030974858533983,146.36379994605988,28.0,-350.53459107875824,65,6.0,0.0,1.0,72.0,37.0
2021,REG,close,00-0027939,C.Newton,CAR,6,74,-18.396600878203074,284.46277294194795,34.0,-490.27692675590515,67,3.0,4.0,3.0,71.0,41.0
2021,REG,close,00-0030565,G.Smith,SEA,4,68,-13.986598898222704,203.74976374980704,26.0,279.2888134717941,55,9.0,1.0,2.0,67.0,41.0
2021,REG,close,00-0030520,M.Glennon,NYG,5,58,-23.215890539364185,239.21247286292953,20.0,-222.41965234279633,52,3.0,3.0,1.0,58.0,31.0
2021,REG,close,00-0034401,M.White,NYJ,3,52,-8.602186325697458,210.62159490895158,26.0,6.067880988121033,49,2.0,3.0,2.0,52.0,35.0
2021,REG,close,00-0034771,M.Rudolph,PIT,1,52,-9.131826966148612,83.39548868129926,21.0,-342.1043872833252,49,0.0,1.0,1.0,50.0,30.0
2021,REG,close,00-0034177,T.Boyle,DET,3,51,-2.195289275965184,100.10716289392796,22.0,-118.8340038061142,51,0.0,2.0,1.0,51.0,35.0
2021,REG,close,00-0027688,C.McCoy,ARI,3,48,9.0844616103266,107.97080007795725,26.0,237.50588297843933,44,2.0,0.0,2.0,47.0,34.0
2021,REG,close,00-0037012,T.Lance,SF,4,46,-3.5412020630839702,149.82362935596294,19.0,-177.78024673461914,37,2.0,2.0,3.0,40.0,22.0
2021,REG,close,00-0035289,G.Minshew II,PHI,2,45,22.510230474449404,95.8224629049921,23.0,301.86811089515686,35,4.0,0.0,3.0,41.0,27.0
2021,REG,close,00-0033662,C.Rush,DAL,1,44,1.7715612465514314,165.19975608430855,19.0,-216.72054827213287,40,3.0,1.0,2.0,43.0,24.0
2021,REG,close,00-0028986,C.Keenum,CLE,2,42,16.49307801830328,84.63983294827615,26.0,244.79608237743378,38,0.0,1.0,3.0,38.0,28.0
2021,REG,close,00-0036197,J.Fromm,NYG,2,36,-25.411437188391574,134.31310847695232,10.0,-725.9944945573807,28,3.0,2.0,0.0,32.0,12.0
2021,REG,close,00-0026158,J.Flacco,NYJ,1,35,-1.0883001652273174,138.87874163767196,16.0,45.59217393398285,29,2.0,0.0,2.0,34.0,19.0
2021,REG,close,00-0029567,N.Foles,CHI,1,26,4.327649009981658,70.9070130104134,13.0,57.84013867378235,24,1.0,0.0,1.0,26.0,16.0
2021,REG,close,00-0036264,J.Love,GB,2,26,-5.223764564749077,96.11638791605604,11.0,-152.70363986492157,22,1.0,2.0,1.0,24.0,14.0
2021,REG,close,00-0032434,B.Allen,CIN,1,19,-11.438558444864857,17.23204999157111,2.0,-469.3113386631012,16,2.0,0.0,0.0,19.0,7.0
2021,REG,close,00-0033319,N.Mullens,CLE,1,19,2.7026597302756272,33.789445282977056,8.0,153.21362912654877,19,0.0,0.0,1.0,19.0,14.0
2021,REG,close,00-0031395,G.Gilbert,WAS,1,18,-2.754314287581382,19.815532819203376,7.0,-23.92907589673996,16,1.0,0.0,0.0,18.0,10.0
2021,REG,close,00-0026300,J.Johnson,BAL,1,10,5.834675524441991,15.953687788142975,6.0,100.10270178318024,9,0.0,0.0,1.0,10.0,7.0
2021,REG,close,00-0036929,I.Book,NO,1,10,-15.071399003034458,73.2078964364576,1.0,-173.34442138671875,6,3.0,1.0,0.0,10.0,3.0
2021,REG,close,00-0032245,S.Mannion,MIN,1,9,-8.604608407244086,16.017271185091182,1.0,-119.51636672019958,8,1.0,0.0,0.0,9.0,5.0
2021,REG,close,00-0023682,R.Fitzpatrick,WAS,1,8,-5.470147480160038,6.157291297967275,1.0,-107.51727223396301,6,1.0,0.0,0.0,7.0,3.0
2021,REG,close,00-0026300,J.Johnson,NYJ,2,7,-0.5659873564040612,16.481133384541934,3.0,-168.14472377300262,6,1.0,0.0,0.0,7.0,3.0
2021,REG,close,00-0036226,J.Eason,IND,1,5,-3.102543077489827,7.089547372750653,1.0,-123.27418029308319,5,0.0,1.0,0.0,5.0,2.0
2021,REG,close,00-0033275,P.Walker,CAR,2,4,3.268208600959042,8.870158213757417,2.0,-77.862149477005,4,0.0,0.0,0.0,4.0,2.0
2021,REG,close,00-0031382,J.Landry,CLE,3,3,-1.1496039163903333,28.394855169286718,2.0,0.0,0,1.0,0.0,0.0,1.0,0.0
2021,REG,close,00-0034577,K.Allen,WAS,1,3,-4.651965939439833,19.075822392821564,1.0,-14.440426230430603,2,1.0,0.0,0.0,3.0,1.0
2021,REG,close,00-0035156,J.Fox,DET,3,3,5.1923593147075735,42.82304808693182,2.0,16.08760356903076,3,0.0,0.0,0.0,3.0,2.0
2021,REG,close,00-0036322,J.Jefferson,MIN,3,3,-0.47653947153594345,1.284807391809264,1.0,-35.87218225002289,3,0.0,0.0,0.0,3.0,1.0
2021,REG,close,00-0036913,K.Toney,NYG,3,3,-0.0818373051006347,2.6187457445208584,1.0,9.413301944732666,2,1.0,0.0,0.0,3.0,1.0
2021,REG,close,00-0030669,A.Wilson,MIA,2,2,-2.053532929508947,2.1101590097420204,0.0,-41.74152314662933,1,1.0,0.0,0.0,2.0,0.0
2021,REG,close,00-0032268,M.Mariota,LV,2,2,-0.7204284254694358,0.34034894460344145,0.0,-20.883262157440186,2,0.0,0.0,0.0,2.0,1.0
2021,REG,close,00-0033733,G.Ward,PHI,2,2,-3.3538292412413284,8.165949388138463,0.0,-27.218377590179443,2,0.0,0.0,0.0,2.0,1.0
2021,REG,close,00-0033936,C.Beathard,JAX,1,2,1.829054368659854,4.165481372154066,1.0,78.54432165622711,2,0.0,0.0,0.0,2.0,2.0
2021,REG,close,00-0034955,B.Rypien,DEN,1,2,-2.059117787517607,2.2642620308832666,0.0,-54.719167947769165,1,0.0,0.0,0.0,2.0,0.0
2021,REG,close,00-0034960,J.Meyers,NE,1,2,1.7869173039798625,2.7867527126299945,2.0,83.3737850189209,2,0.0,0.0,0.0,2.0,2.0
2021,REG,close,00-0035676,A.Brown,TEN,2,2,-1.2514583478914574,0.8099262519593262,0.0,-37.63119578361511,1,0.0,0.0,0.0,2.0,0.0
2021,REG,close,00-0035719,D.Samuel,SF,2,2,2.0177336357883178,6.3398069799889525,1.0,38.96763026714325,2,0.0,0.0,1.0,2.0,1.0
2021,REG,close,00-0024417,S.Koch,BAL,1,1,-2.778717302950099,7.721269849714273,0.0,-59.26313400268555,1,0.0,0.0,0.0,1.0,0.0
2021,REG,close,00-0026035,D.Amendola,HOU,1,1,-0.3616975506884046,0.130825118173991,0.0,-49.899956583976746,1,0.0,0.0,0.0,1.0,0.0
2021,REG,close,00-0029000,C.Beasley,BUF,1,1,-0.47759081999538466,0.2280929913438639,0.0,-33.29757750034332,1,0.0,0.0,0.0,1.0,0.0
2021,REG,close,00-0029747,C.Banjo,ARI,1,1,3.7315283046336845,13.924303488282339,1.0,36.00858449935913,1,0.0,0.0,0.0,1.0,1.0
2021,REG,close,00-0030279,K.Allen,LAC,1,1,-0.49345556169282645,0.24349839136558285,0.0,-51.52236819267273,1,0.0,0.0,0.0,1.0,0.0
2021,REG,close,00-0030578,C.Patterson,ATL,1,1,-0.5996399439172819,0.359568062341121,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0
2021,REG,close,00-0031136,C.Boswell,PIT,1,1,-3.0074845636845566,9.044963400800889,0.0,-26.183247566223145,1,0.0,0.0,0.0,1.0,0.0
2021,REG,close,00-0031543,T.Long,LAC,1,1,-2.76716072531417,7.657178479721244,0.0,-59.759336709976196,1,0.0,0.0,0.0,1.0,0.0
2021,REG,close,00-0031941,J.Crowder,NYJ,1,1,1.053,1.108809,1.0,0.0,0,0.0,0.0,0.0,1.0,0.0
2021,REG,close,00-0032764,D.Henry,TEN,1,1,1.0320902957464568,1.0652103785740088,1.0,57.494595646858215,1,0.0,0.0,1.0,1.0,1.0
2021,REG,close,00-0033009,T.Boyd,CIN,1,1,3.1924436271365266,10.191696312444622,1.0,12.373977899551392,1,0.0,0.0,0.0,1.0,1.0
2021,REG,close,00-0033307,K.Bourne,NE,1,1,2.3478310459759086,5.512310620448329,1.0,64.89481925964355,1,0.0,0.0,1.0,1.0,1.0
2021,REG,close,00-0033681,K.Cole,NYJ,1,1,-0.7408587794052437,0.5488717310218275,0.0,-30.431032180786133,1,0.0,0.0,0.0,1.0,0.0
2021,REG,close,00-0033856,L.Fournette,TB,1,1,-0.6633014641702175,0.43996883237035433,0.0,-64.32642936706543,1,0.0,0.0,0.0,1.0,0.0
2021,REG,close,00-0033908,C.Kupp,LA,1,1,-0.4020649445010349,0.1616562195966203,0.0,-28.750768303871155,1,0.0,0.0,0.0,1.0,0.0
2021,REG,close,00-0034052,B.Zylstra,CAR,1,1,-1.3167127471533604,1.733732458516149,0.0,-54.66402769088745,1,0.0,0.0,0.0,1.0,0.0
2021,REG,close,00-0034348,C.Sutton,DEN,1,1,1.001634000451304,1.003270670860083,1.0,44.02860403060913,1,0.0,0.0,0.0,1.0,1.0
2021,REG,close,00-0034418,C.Wilson,DAL,1,1,2.577636693720706,6.644210924815412,1.0,64.07573819160461,1,0.0,0.0,0.0,1.0,1.0
2021,REG,close,00-0034775,C.Kirk,ARI,1,1,3.0305774064618163,9.184399416556829,1.0,70.77863216400146,1,0.0,0.0,0.0,1.0,1.0
2021,REG,close,00-0034860,D.Pettis,NYG,1,1,0.9808847262756899,0.9621348462409351,1.0,36.36338710784912,1,0.0,0.0,0.0,1.0,1.0
