recorded,game_id,season,week,home_team,away_team,home_prob,elo_prob,spread_line,home_qb_val,away_qb_val,home_n_out,away_n_out,temp,wind,home_score,away_score,home_win,correct
backfill-2021,2021_02_MIN_ARI,2021,2,ARI,MIN,0.6626,0.6475,4.0,2.681,5.501,1.0,4.0,,,34.0,33.0,1.0,1.0
backfill-2021,2021_02_NE_NYJ,2021,2,NYJ,NE,0.4367,0.3988,-5.5,-1.661,3.133,1.0,2.0,72.0,13.0,6.0,25.0,0.0,1.0
backfill-2021,2021_02_NO_CAR,2021,2,CAR,NO,0.3062,0.3037,-3.0,-2.975,3.715,0.0,5.0,83.0,4.0,26.0,7.0,1.0,0.0
backfill-2021,2021_02_SF_PHI,2021,2,PHI,SF,0.5134,0.5222,-3.0,1.161,3.162,1.0,2.0,76.0,13.0,11.0,17.0,0.0,0.0
backfill-2021,2021_02_TEN_SEA,2021,2,SEA,TEN,0.6645,0.6925,6.5,-0.636,5.129,2.0,1.0,62.0,14.0,30.0,33.0,0.0,0.0
backfill-2021,2021_02_DET_GB,2021,2,GB,DET,0.8743,0.8313,11.5,6.114,-1.137,2.0,2.0,73.0,12.0,35.0,17.0,1.0,1.0
backfill-2021,2021_03_CAR_HOU,2021,3,HOU,CAR,0.4119,0.488,-8.0,-0.451,-1.666,3.0,1.0,,,9.0,24.0,0.0,1.0
backfill-2021,2021_03_ARI_JAX,2021,3,JAX,ARI,0.2529,0.265,-8.0,-2.836,1.738,0.0,2.0,81.0,4.0,19.0,31.0,0.0,1.0
backfill-2021,2021_03_ATL_NYG,2021,3,NYG,ATL,0.5281,0.5228,3.0,0.793,-1.943,1.0,3.0,69.0,13.0,14.0,17.0,0.0,0.0
backfill-2021,2021_03_BAL_DET,2021,3,DET,BAL,0.2916,0.2723,-7.5,-1.617,5.391,1.0,2.0,,,17.0,19.0,0.0,1.0
backfill-2021,2021_03_CHI_CLE,2021,3,CLE,CHI,0.7,0.6429,7.5,7.77,-2.147,2.0,2.0,70.0,22.0,26.0,6.0,1.0,1.0
backfill-2021,2021_03_CIN_PIT,2021,3,PIT,CIN,0.6642,0.7164,2.5,-1.452,3.129,3.0,3.0,67.0,9.0,10.0,24.0,0.0,0.0
backfill-2021,2021_03_GB_SF,2021,3,SF,GB,0.4105,0.4648,3.5,4.045,7.477,3.0,1.0,69.0,15.0,28.0,30.0,0.0,1.0
backfill-2021,2021_03_IND_TEN,2021,3,TEN,IND,0.5358,0.5888,4.5,6.114,-4.046,3.0,2.0,72.0,4.0,25.0,16.0,1.0,1.0
backfill-2021,2021_03_LAC_KC,2021,3,KC,LAC,0.7276,0.7603,6.5,7.714,3.605,1.0,2.0,81.0,19.0,24.0,30.0,0.0,0.0
backfill-2021,2021_03_MIA_LV,2021,3,LV,MIA,0.5384,0.6092,4.0,3.758,-1.037,4.0,1.0,,,31.0,28.0,1.0,1.0
backfill-2021,2021_03_NO_NE,2021,3,NE,NO,0.4436,0.4528,3.0,1.631,2.794,0.0,1.0,73.0,11.0,13.0,28.0,0.0,1.0
backfill-2021,2021_03_NYJ_DEN,2021,3,DEN,NYJ,0.8175,0.7605,10.5,2.529,-5.338,0.0,2.0,82.0,6.0,26.0,0.0,1.0,1.0
backfill-2021,2021_03_SEA_MIN,2021,3,MIN,SEA,0.4633,0.429,-2.0,5.768,0.795,3.0,3.0,,,30.0,17.0,1.0,0.0
backfill-2021,2021_03_TB_LA,2021,3,LA,TB,0.5132,0.4791,-1.0,5.251,8.897,0.0,2.0,,,34.0,24.0,1.0,1.0
backfill-2021,2021_03_WAS_BUF,2021,3,BUF,WAS,0.8215,0.7955,7.5,7.253,0.071,0.0,0.0,67.0,21.0,43.0,21.0,1.0,1.0
backfill-2021,2021_03_PHI_DAL,2021,3,DAL,PHI,0.6424,0.5973,3.5,5.399,1.48,4.0,2.0,,,41.0,21.0,1.0,1.0
backfill-2021,2021_04_JAX_CIN,2021,4,CIN,JAX,0.7674,0.7773,7.5,3.303,-4.723,4.0,2.0,65.0,0.0,24.0,21.0,1.0,1.0
backfill-2021,2021_04_ARI_LA,2021,4,LA,ARI,0.6843,0.6794,3.5,5.751,2.54,0.0,1.0,,,20.0,37.0,0.0,0.0
backfill-2021,2021_04_BAL_DEN,2021,4,DEN,BAL,0.4918,0.4572,1.0,3.628,5.431,1.0,2.0,77.0,11.0,7.0,23.0,0.0,1.0
backfill-2021,2021_04_CAR_DAL,2021,4,DAL,CAR,0.5049,0.5334,4.5,4.856,0.424,4.0,2.0,,,36.0,28.0,1.0,1.0
backfill-2021,2021_04_CLE_MIN,2021,4,MIN,CLE,0.4774,0.4982,-1.0,6.429,6.729,1.0,2.0,,,7.0,14.0,0.0,1.0
backfill-2021,2021_04_DET_CHI,2021,4,CHI,DET,0.7198,0.7147,3.0,-5.552,-2.25,2.0,1.0,72.0,4.0,24.0,14.0,1.0,1.0
backfill-2021,2021_04_HOU_BUF,2021,4,BUF,HOU,0.8707,0.8431,19.0,7.406,-2.158,2.0,4.0,67.0,12.0,40.0,0.0,1.0,1.0
backfill-2021,2021_04_IND_MIA,2021,4,MIA,IND,0.5736,0.5681,2.5,-1.363,-5.071,1.0,5.0,85.0,16.0,17.0,27.0,0.0,0.0
backfill-2021,2021_04_KC_PHI,2021,4,PHI,KC,0.268,0.3215,-7.5,0.602,7.076,1.0,1.0,73.0,8.0,30.0,42.0,0.0,1.0
backfill-2021,2021_04_NYG_NO,2021,4,NO,NYG,0.8192,0.8487,7.5,2.381,1.256,2.0,3.0,,,21.0,27.0,0.0,0.0
backfill-2021,2021_04_PIT_GB,2021,4,GB,PIT,0.7954,0.7422,6.5,6.753,-2.854,3.0,3.0,67.0,4.0,27.0,17.0,1.0,1.0
backfill-2021,2021_04_SEA_SF,2021,4,SF,SEA,0.5153,0.5398,2.5,4.09,0.056,2.0,3.0,80.0,0.0,21.0,28.0,0.0,0.0
backfill-2021,2021_04_TB_NE,2021,4,NE,TB,0.336,0.3603,-6.0,-1.08,9.477,1.0,3.0,62.0,4.0,17.0,19.0,0.0,1.0
backfill-2021,2021_04_TEN_NYJ,2021,4,NYJ,TEN,0.2582,0.2837,-5.5,-8.386,6.002,3.0,6.0,78.0,9.0,27.0,24.0,1.0,0.0
backfill-2021,2021_04_WAS_ATL,2021,4,ATL,WAS,0.521,0.5796,-1.0,-2.242,0.086,2.0,1.0,,,30.0,34.0,0.0,0.0
backfill-2021,2021_04_LV_LAC,2021,4,LAC,LV,0.6135,0.5562,3.0,5.056,3.829,1.0,0.0,,,28.0,14.0,1.0,1.0
backfill-2021,2021_05_LA_SEA,2021,5,SEA,LA,0.5167,0.5478,-2.5,0.151,7.323,1.0,0.0,56.0,8.0,17.0,26.0,0.0,0.0
backfill-2021,2021_05_BUF_KC,2021,5,KC,BUF,0.5038,0.5294,2.5,8.466,7.964,0.0,0.0,76.0,0.0,20.0,38.0,0.0,0.0
backfill-2021,2021_05_CHI_LV,2021,5,LV,CHI,0.6258,0.6264,5.5,1.997,-4.326,3.0,5.0,,,9.0,20.0,0.0,0.0
backfill-2021,2021_05_CLE_LAC,2021,5,LAC,CLE,0.5731,0.5353,2.5,3.695,4.747,1.0,2.0,,,47.0,42.0,1.0,1.0
backfill-2021,2021_05_DEN_PIT,2021,5,PIT,DEN,0.563,0.5586,-2.0,-4.177,1.59,4.0,1.0,71.0,9.0,27.0,19.0,1.0,1.0
backfill-2021,2021_05_DET_MIN,2021,5,MIN,DET,0.7099,0.7491,10.0,4.877,-0.748,2.0,0.0,,,19.0,17.0,1.0,1.0
backfill-2021,2021_05_GB_CIN,2021,5,CIN,GB,0.3639,0.3458,-2.0,3.99,6.067,2.0,2.0,76.0,12.0,22.0,25.0,0.0,1.0
backfill-2021,2021_05_MIA_TB,2021,5,TB,MIA,0.8281,0.7966,11.0,8.995,-1.241,3.0,0.0,84.0,7.0,45.0,17.0,1.0,1.0
backfill-2021,2021_05_NE_HOU,2021,5,HOU,NE,0.4494,0.4495,-8.0,-5.706,-0.566,2.0,3.0,,,22.0,25.0,0.0,1.0
backfill-2021,2021_05_NO_WAS,2021,5,WAS,NO,0.3929,0.3915,-2.5,1.658,1.051,3.0,2.0,70.0,12.0,22.0,33.0,0.0,1.0
backfill-2021,2021_05_NYG_DAL,2021,5,DAL,NYG,0.7159,0.7012,7.5,5.929,2.461,2.0,4.0,,,44.0,20.0,1.0,1.0
backfill-2021,2021_05_NYJ_ATL,2021,5,ATL,NYJ,0.6207,0.6698,3.0,-0.058,-6.443,5.0,4.0,63.0,8.0,27.0,20.0,1.0,1.0
backfill-2021,2021_05_PHI_CAR,2021,5,CAR,PHI,0.6276,0.6914,2.5,1.023,1.801,3.0,1.0,76.0,13.0,18.0,21.0,0.0,0.0
backfill-2021,2021_05_SF_ARI,2021,5,ARI,SF,0.7193,0.6979,6.0,3.015,1.864,2.0,3.0,,,17.0,10.0,1.0,1.0
backfill-2021,2021_05_TEN_JAX,2021,5,JAX,TEN,0.2653,0.2585,-4.0,-2.988,4.911,1.0,6.0,78.0,11.0,19.0,37.0,0.0,1.0
backfill-2021,2021_05_IND_BAL,2021,5,BAL,IND,0.6728,0.6955,7.5,6.023,-3.737,1.0,5.0,69.0,6.0,31.0,25.0,1.0,1.0
backfill-2021,2021_06_TB_PHI,2021,6,PHI,TB,0.2895,0.2643,-7.0,0.841,9.195,1.0,3.0,74.0,8.0,22.0,28.0,0.0,1.0
backfill-2021,2021_06_ARI_CLE,2021,6,CLE,ARI,0.5293,0.5162,3.0,4.49,3.258,2.0,3.0,58.0,23.0,14.0,37.0,0.0,0.0
backfill-2021,2021_06_CIN_DET,2021,6,DET,CIN,0.3294,0.4092,-3.5,-3.228,5.365,0.0,1.0,,,11.0,34.0,0.0,1.0
backfill-2021,2021_06_DAL_NE,2021,6,NE,DAL,0.473,0.525,-3.5,0.631,5.524,2.0,1.0,62.0,11.0,29.0,35.0,0.0,1.0
backfill-2021,2021_06_GB_CHI,2021,6,CHI,GB,0.3684,0.3948,-5.5,-3.673,5.298,2.0,2.0,59.0,6.0,14.0,24.0,0.0,1.0
backfill-2021,2021_06_HOU_IND,2021,6,IND,HOU,0.7419,0.7405,10.5,-2.708,-2.262,5.0,2.0,,,31.0,3.0,1.0,1.0
backfill-2021,2021_06_KC_WAS,2021,6,WAS,KC,0.2927,0.3572,-6.0,0.953,7.123,5.0,3.0,62.0,13.0,13.0,31.0,0.0,1.0
backfill-2021,2021_06_LAC_BAL,2021,6,BAL,LAC,0.7023,0.6578,3.0,6.379,5.128,2.0,1.0,63.0,15.0,34.0,6.0,1.0,1.0
backfill-2021,2021_06_LA_NYG,2021,6,NYG,LA,0.2294,0.2844,-7.5,2.551,8.417,3.0,0.0,61.0,13.0,11.0,38.0,0.0,1.0
backfill-2021,2021_06_LV_DEN,2021,6,DEN,LV,0.5457,0.5484,5.0,2.45,3.267,1.0,1.0,76.0,8.0,24.0,34.0,0.0,0.0
backfill-2021,2021_06_MIA_JAX,2021,6,JAX,MIA,0.4124,0.3252,-2.5,-2.649,-0.555,2.0,2.0,63.0,11.0,23.0,20.0,1.0,0.0
backfill-2021,2021_06_MIN_CAR,2021,6,CAR,MIN,0.5137,0.5633,-2.5,0.539,4.638,3.0,2.0,62.0,7.0,28.0,34.0,0.0,0.0
backfill-2021,2021_06_SEA_PIT,2021,6,PIT,SEA,0.4735,0.5047,5.5,-2.996,-1.844,2.0,3.0,49.0,6.0,23.0,20.0,1.0,0.0
backfill-2021,2021_06_BUF_TEN,2021,6,TEN,BUF,0.3073,0.3611,-6.0,4.606,7.116,2.0,0.0,66.0,6.0,34.0,31.0,1.0,0.0
backfill-2021,2021_07_DEN_CLE,2021,7,CLE,DEN,0.565,0.6935,2.0,-2.961,2.095,3.0,2.0,59.0,27.0,17.0,14.0,1.0,1.0
backfill-2021,2021_07_ATL_MIA,2021,7,MIA,ATL,0.4621,0.5685,-1.5,-0.597,1.76,0.0,2.0,85.0,9.0,28.0,30.0,0.0,1.0
backfill-2021,2021_07_CAR_NYG,2021,7,NYG,CAR,0.3819,0.4638,-3.0,0.553,-0.431,4.0,3.0,57.0,0.0,25.0,3.0,1.0,0.0
backfill-2021,2021_07_CHI_TB,2021,7,TB,CHI,0.8393,0.7921,12.5,8.506,-3.663,4.0,1.0,83.0,7.0,38.0,3.0,1.0,1.0
backfill-2021,2021_07_CIN_BAL,2021,7,BAL,CIN,0.7746,0.7813,6.5,5.017,5.113,2.0,0.0,61.0,6.0,17.0,41.0,0.0,0.0
backfill-2021,2021_07_DET_LA,2021,7,LA,DET,0.8862,0.8914,17.0,8.392,-3.832,0.0,0.0,,,28.0,19.0,1.0,1.0
backfill-2021,2021_07_HOU_ARI,2021,7,ARI,HOU,0.8721,0.8624,20.5,4.92,-3.1,2.0,2.0,,,31.0,5.0,1.0,1.0
backfill-2021,2021_07_IND_SF,2021,7,SF,IND,0.5237,0.5091,3.5,3.941,-1.122,4.0,5.0,64.0,16.0,18.0,30.0,0.0,0.0
backfill-2021,2021_07_KC_TEN,2021,7,TEN,KC,0.4608,0.4911,-4.0,4.523,8.052,3.0,3.0,74.0,14.0,27.0,3.0,1.0,0.0
backfill-2021,2021_07_NYJ_NE,2021,7,NE,NYJ,0.771,0.7458,7.0,0.2,-6.264,2.0,2.0,52.0,0.0,54.0,13.0,1.0,1.0
backfill-2021,2021_07_PHI_LV,2021,7,LV,PHI,0.6989,0.6893,1.0,3.487,0.601,1.0,0.0,,,33.0,22.0,1.0,1.0
backfill-2021,2021_07_WAS_GB,2021,7,GB,WAS,0.8606,0.8392,8.5,6.409,0.532,2.0,4.0,49.0,11.0,24.0,10.0,1.0,1.0
backfill-2021,2021_07_NO_SEA,2021,7,SEA,NO,0.4193,0.4609,-6.0,-2.077,1.977,0.0,4.0,54.0,16.0,10.0,13.0,0.0,1.0
backfill-2021,2021_08_GB_ARI,2021,8,ARI,GB,0.5839,0.5462,6.5,5.162,6.666,1.0,1.0,,,21.0,24.0,0.0,0.0
backfill-2021,2021_08_CAR_ATL,2021,8,ATL,CAR,0.6147,0.6107,2.5,3.133,-0.78,0.0,2.0,,,13.0,19.0,0.0,0.0
backfill-2021,2021_08_CIN_NYJ,2021,8,NYJ,CIN,0.2412,0.2825,-11.5,-0.047,4.983,5.0,1.0,63.0,11.0,34.0,31.0,1.0,0.0
backfill-2021,2021_08_DAL_MIN,2021,8,MIN,DAL,0.4394,0.5161,4.5,6.215,-1.439,2.0,0.0,,,16.0,20.0,0.0,1.0
backfill-2021,2021_08_JAX_SEA,2021,8,SEA,JAX,0.8192,0.8274,4.0,-2.53,-1.275,1.0,1.0,54.0,8.0,31.0,7.0,1.0,1.0
backfill-2021,2021_08_LA_HOU,2021,8,HOU,LA,0.192,0.2194,-17.0,-4.577,8.874,1.0,3.0,,,22.0,38.0,0.0,1.0
backfill-2021,2021_08_MIA_BUF,2021,8,BUF,MIA,0.8504,0.8502,15.0,6.062,0.174,2.0,2.0,54.0,9.0,26.0,11.0,1.0,1.0
backfill-2021,2021_08_NE_LAC,2021,8,LAC,NE,0.7098,0.6451,3.5,6.304,1.948,0.0,1.0,,,24.0,27.0,0.0,0.0
backfill-2021,2021_08_PHI_DET,2021,8,DET,PHI,0.4137,0.4331,-3.0,-3.092,0.961,0.0,3.0,,,6.0,44.0,0.0,1.0
backfill-2021,2021_08_PIT_CLE,2021,8,CLE,PIT,0.4834,0.6165,5.5,2.249,-2.932,3.0,2.0,57.0,13.0,10.0,15.0,0.0,1.0
backfill-2021,2021_08_SF_CHI,2021,8,CHI,SF,0.5973,0.6021,-4.5,-6.062,3.021,1.0,5.0,53.0,12.0,22.0,33.0,0.0,0.0
backfill-2021,2021_08_TB_NO,2021,8,NO,TB,0.464,0.4783,-4.0,2.59,7.815,4.0,1.0,,,36.0,27.0,1.0,0.0
backfill-2021,2021_08_TEN_IND,2021,8,IND,TEN,0.5762,0.5285,3.0,-0.815,3.806,1.0,3.0,,,31.0,34.0,0.0,0.0
backfill-2021,2021_08_WAS_DEN,2021,8,DEN,WAS,0.6201,0.5996,4.0,2.585,-0.306,1.0,3.0,41.0,4.0,17.0,10.0,1.0,1.0
backfill-2021,2021_08_NYG_KC,2021,8,KC,NYG,0.7222,0.7788,10.5,7.505,-0.494,2.0,5.0,39.0,4.0,20.0,17.0,1.0,1.0
backfill-2021,2021_09_NYJ_IND,2021,9,IND,NYJ,0.8213,0.8079,10.5,-0.916,1.647,2.0,5.0,,,45.0,30.0,1.0,1.0
backfill-2021,2021_09_ARI_SF,2021,9,SF,ARI,0.4264,0.3789,5.5,3.296,-3.525,2.0,4.0,57.0,8.0,17.0,31.0,0.0,1.0
backfill-2021,2021_09_ATL_NO,2021,9,NO,ATL,0.6959,0.8252,7.0,-4.785,2.587,3.0,3.0,,,25.0,27.0,0.0,0.0
backfill-2021,2021_09_BUF_JAX,2021,9,JAX,BUF,0.2023,0.1231,-14.5,-2.046,5.948,0.0,3.0,59.0,16.0,9.0,6.0,1.0,0.0
backfill-2021,2021_09_CLE_CIN,2021,9,CIN,CLE,0.5901,0.5773,2.5,3.623,3.363,0.0,2.0,56.0,0.0,16.0,41.0,0.0,0.0
backfill-2021,2021_09_DEN_DAL,2021,9,DAL,DEN,0.7562,0.7307,10.5,6.951,3.115,2.0,1.0,,,16.0,30.0,0.0,0.0
backfill-2021,2021_09_GB_KC,2021,9,KC,GB,0.4805,0.444,7.0,6.656,-0.382,1.0,1.0,51.0,12.0,13.0,7.0,1.0,0.0
backfill-2021,2021_09_HOU_MIA,2021,9,MIA,HOU,0.6153,0.6614,4.0,-1.187,0.552,0.0,4.0,72.0,19.0,17.0,9.0,1.0,1.0
backfill-2021,2021_09_LAC_PHI,2021,9,PHI,LAC,0.469,0.4514,-1.0,1.017,5.283,1.0,4.0,54.0,11.0,24.0,27.0,0.0,1.0
backfill-2021,2021_09_LV_NYG,2021,9,NYG,LV,0.3447,0.4098,-3.0,0.322,4.195,4.0,0.0,54.0,4.0,23.0,16.0,1.0,0.0
backfill-2021,2021_09_MIN_BAL,2021,9,BAL,MIN,0.6793,0.7063,7.5,4.391,4.827,2.0,1.0,56.0,8.0,34.0,31.0,1.0,1.0
backfill-2021,2021_09_NE_CAR,2021,9,CAR,NE,0.5349,0.4839,-3.5,-0.403,1.951,0.0,0.0,61.0,16.0,6.0,24.0,0.0,0.0
backfill-2021,2021_09_TEN_LA,2021,9,LA,TEN,0.688,0.6297,7.0,9.024,5.051,1.0,4.0,,,16.0,28.0,0.0,0.0
backfill-2021,2021_09_CHI_PIT,2021,9,PIT,CHI,0.7411,0.6825,7.0,-1.51,-4.258,1.0,5.0,55.0,7.0,29.0,27.0,1.0,1.0
backfill-2021,2021_10_BAL_MIA,2021,10,MIA,BAL,0.3268,0.3307,-8.5,-1.413,3.467,0.0,2.0,77.0,4.0,22.0,10.0,1.0,0.0
backfill-2021,2021_10_ATL_DAL,2021,10,DAL,ATL,0.6889,0.6798,8.0,4.763,3.465,1.0,4.0,,,43.0,3.0,1.0,1.0
backfill-2021,2021_10_BUF_NYJ,2021,10,NYJ,BUF,0.1994,0.1814,-13.0,2.43,4.448,2.0,1.0,47.0,4.0,17.0,45.0,0.0,1.0
backfill-2021,2021_10_CAR_ARI,2021,10,ARI,CAR,0.8616,0.8329,7.0,-1.916,-4.081,4.0,2.0,,,10.0,34.0,0.0,0.0
backfill-2021,2021_10_CLE_NE,2021,10,NE,CLE,0.5675,0.5577,2.5,1.532,3.707,1.0,1.0,48.0,6.0,45.0,7.0,1.0,1.0
backfill-2021,2021_10_JAX_IND,2021,10,IND,JAX,0.8107,0.8419,10.5,1.184,-2.15,1.0,0.0,,,23.0,17.0,1.0,1.0
backfill-2021,2021_10_KC_LV,2021,10,LV,KC,0.4554,0.4177,-2.5,3.673,4.373,4.0,2.0,,,14.0,41.0,0.0,1.0
backfill-2021,2021_10_MIN_LAC,2021,10,LAC,MIN,0.6811,0.6456,3.0,5.427,5.143,3.0,2.0,,,20.0,27.0,0.0,0.0
backfill-2021,2021_10_NO_TEN,2021,10,TEN,NO,0.5667,0.5952,3.0,3.783,-5.232,3.0,3.0,53.0,12.0,23.0,21.0,1.0,1.0
backfill-2021,2021_10_PHI_DEN,2021,10,DEN,PHI,0.6657,0.6579,1.0,4.006,2.359,2.0,0.0,57.0,19.0,13.0,30.0,0.0,0.0
backfill-2021,2021_10_SEA_GB,2021,10,GB,SEA,0.7746,0.7422,3.0,5.217,1.395,3.0,3.0,35.0,11.0,17.0,0.0,1.0,1.0
backfill-2021,2021_10_TB_WAS,2021,10,WAS,TB,0.2434,0.2261,-10.0,0.652,7.632,3.0,3.0,47.0,8.0,29.0,19.0,1.0,0.0
backfill-2021,2021_10_LA_SF,2021,10,SF,LA,0.3575,0.3755,-3.5,4.667,7.712,5.0,1.0,59.0,0.0,31.0,10.0,1.0,0.0
backfill-2021,2021_11_NE_ATL,2021,11,ATL,NE,0.4142,0.365,-7.0,1.488,2.659,3.0,0.0,,,0.0,25.0,0.0,1.0
backfill-2021,2021_11_ARI_SEA,2021,11,SEA,ARI,0.5045,0.4666,2.5,-1.16,-3.404,0.0,4.0,46.0,0.0,13.0,23.0,0.0,0.0
backfill-2021,2021_11_BAL_CHI,2021,11,CHI,BAL,0.3564,0.3974,-5.0,-3.451,-2.491,3.0,3.0,46.0,9.0,13.0,16.0,0.0,1.0
backfill-2021,2021_11_CIN_LV,2021,11,LV,CIN,0.5444,0.5677,-1.0,3.843,3.277,3.0,0.0,,,13.0,32.0,0.0,0.0
backfill-2021,2021_11_DAL_KC,2021,11,KC,DAL,0.7043,0.6921,2.5,7.169,5.982,1.0,0.0,57.0,17.0,19.0,9.0,1.0,1.0
backfill-2021,2021_11_DET_CLE,2021,11,CLE,DET,0.7943,0.8436,13.0,2.377,-0.679,3.0,4.0,42.0,7.0,13.0,10.0,1.0,1.0
backfill-2021,2021_11_GB_MIN,2021,11,MIN,GB,0.4132,0.3554,-1.0,4.994,4.289,1.0,4.0,,,34.0,31.0,1.0,0.0
backfill-2021,2021_11_HOU_TEN,2021,11,TEN,HOU,0.8527,0.8901,10.5,3.839,0.422,7.0,2.0,59.0,8.0,13.0,22.0,0.0,0.0
backfill-2021,2021_11_IND_BUF,2021,11,BUF,IND,0.7542,0.7088,7.5,6.138,1.329,0.0,0.0,49.0,12.0,15.0,41.0,0.0,0.0
backfill-2021,2021_11_MIA_NYJ,2021,11,NYJ,MIA,0.3516,0.3763,-3.5,-3.037,0.199,1.0,0.0,52.0,4.0,17.0,24.0,0.0,1.0
backfill-2021,2021_11_NO_PHI,2021,11,PHI,NO,0.4419,0.3681,2.5,3.27,-4.136,1.0,6.0,51.0,4.0,40.0,29.0,1.0,0.0
backfill-2021,2021_11_PIT_LAC,2021,11,LAC,PIT,0.5636,0.5386,5.5,4.818,-0.058,3.0,4.0,,,41.0,37.0,1.0,1.0
backfill-2021,2021_11_SF_JAX,2021,11,JAX,SF,0.2641,0.296,-6.5,-2.483,4.891,1.0,3.0,68.0,17.0,10.0,30.0,0.0,1.0
backfill-2021,2021_11_WAS_CAR,2021,11,CAR,WAS,0.6149,0.6353,3.5,0.72,0.835,0.0,2.0,54.0,0.0,21.0,27.0,0.0,0.0
backfill-2021,2021_11_NYG_TB,2021,11,TB,NYG,0.8223,0.7976,11.5,6.927,0.781,2.0,4.0,68.0,6.0,30.0,10.0,1.0,1.0
backfill-2021,2021_12_BUF_NO,2021,12,NO,BUF,0.4032,0.5341,-7.0,-3.476,6.365,4.0,0.0,,,6.0,31.0,0.0,1.0
backfill-2021,2021_12_CHI_DET,2021,12,DET,CHI,0.4117,0.3559,-2.0,-4.351,0.948,5.0,4.0,,,14.0,16.0,0.0,1.0
backfill-2021,2021_12_LV_DAL,2021,12,DAL,LV,0.6663,0.7011,7.0,3.786,2.378,0.0,2.0,,,33.0,36.0,0.0,0.0
backfill-2021,2021_12_ATL_JAX,2021,12,JAX,ATL,0.4553,0.4171,-1.5,-2.058,-0.004,1.0,2.0,61.0,4.0,14.0,21.0,0.0,1.0
backfill-2021,2021_12_CAR_MIA,2021,12,MIA,CAR,0.6088,0.6063,-1.0,1.137,-0.41,3.0,1.0,74.0,4.0,33.0,10.0,1.0,1.0
backfill-2021,2021_12_CLE_BAL,2021,12,BAL,CLE,0.5498,0.6458,3.0,2.294,1.388,3.0,1.0,43.0,0.0,16.0,10.0,1.0,1.0
backfill-2021,2021_12_LAC_DEN,2021,12,DEN,LAC,0.4797,0.4663,-2.5,4.483,5.127,2.0,2.0,62.0,0.0,28.0,13.0,1.0,0.0
backfill-2021,2021_12_LA_GB,2021,12,GB,LA,0.6498,0.6826,-2.0,5.636,6.237,3.0,0.0,37.0,14.0,36.0,28.0,1.0,1.0
backfill-2021,2021_12_MIN_SF,2021,12,SF,MIN,0.5082,0.5657,3.5,4.398,5.284,2.0,1.0,68.0,7.0,34.0,26.0,1.0,1.0
backfill-2021,2021_12_NYJ_HOU,2021,12,HOU,NYJ,0.6367,0.675,3.0,0.614,-5.535,2.0,1.0,,,14.0,21.0,0.0,0.0
backfill-2021,2021_12_PHI_NYG,2021,12,NYG,PHI,0.3578,0.4635,-4.0,-0.541,2.376,5.0,1.0,39.0,4.0,13.0,7.0,1.0,0.0
backfill-2021,2021_12_PIT_CIN,2021,12,CIN,PIT,0.6119,0.5615,3.5,3.319,-0.246,1.0,2.0,43.0,12.0,41.0,10.0,1.0,1.0
backfill-2021,2021_12_TB_IND,2021,12,IND,TB,0.5406,0.5394,-3.0,2.04,7.055,0.0,2.0,,,31.0,38.0,0.0,0.0
backfill-2021,2021_12_TEN_NE,2021,12,NE,TEN,0.667,0.5711,7.5,1.207,4.46,0.0,6.0,33.0,6.0,36.0,13.0,1.0,1.0
backfill-2021,2021_12_SEA_WAS,2021,12,WAS,SEA,0.5611,0.5382,-1.0,1.774,-1.578,3.0,5.0,41.0,9.0,17.0,15.0,1.0,1.0
backfill-2021,2021_13_DAL_NO,2021,13,NO,DAL,0.4899,0.6201,-6.0,0.371,4.249,3.0,1.0,,,17.0,27.0,0.0,1.0
backfill-2021,2021_13_ARI_CHI,2021,13,CHI,ARI,0.2737,0.3364,-7.5,2.928,4.815,6.0,1.0,34.0,8.0,22.0,33.0,0.0,1.0
backfill-2021,2021_13_BAL_PIT,2021,13,PIT,BAL,0.466,0.4335,-4.0,-1.297,2.429,2.0,2.0,50.0,7.0,20.0,19.0,1.0,0.0
backfill-2021,2021_13_DEN_KC,2021,13,KC,DEN,0.8012,0.7828,8.5,4.741,3.283,2.0,1.0,58.0,22.0,22.0,9.0,1.0,1.0
backfill-2021,2021_13_IND_HOU,2021,13,HOU,IND,0.2122,0.2636,-10.0,-0.283,2.328,5.0,0.0,,,0.0,31.0,0.0,1.0
backfill-2021,2021_13_JAX_LA,2021,13,LA,JAX,0.8896,0.8731,14.0,4.988,-1.648,1.0,1.0,,,37.0,7.0,1.0,1.0
backfill-2021,2021_13_LAC_CIN,2021,13,CIN,LAC,0.6513,0.638,2.5,3.177,4.806,4.0,2.0,48.0,11.0,22.0,41.0,0.0,0.0
backfill-2021,2021_13_MIN_DET,2021,13,DET,MIN,0.3055,0.2461,-7.0,-4.225,4.342,4.0,3.0,,,29.0,27.0,1.0,0.0
backfill-2021,2021_13_NYG_MIA,2021,13,MIA,NYG,0.6704,0.6539,6.5,1.171,-1.458,3.0,6.0,80.0,11.0,20.0,9.0,1.0,1.0
backfill-2021,2021_13_PHI_NYJ,2021,13,NYJ,PHI,0.3045,0.3747,-5.0,-5.822,1.77,2.0,1.0,45.0,0.0,18.0,33.0,0.0,1.0
backfill-2021,2021_13_SF_SEA,2021,13,SEA,SF,0.4994,0.4781,-3.0,-1.334,5.121,1.0,5.0,41.0,4.0,30.0,23.0,1.0,0.0
